"date","eu_price","eu_gdtr_l1","eu_gdtr_l2","eu_ndtr_l1","eu_ndtr_l2","eu_gdtr_s1","eu_gdtr_s2","eu_ndtr_s1","eu_ndtr_s2"
1998-08-09,1763.71581,2744.1769,9067.06623,2405.54633,6968.31345,25.16485,0.86803,28.71367,1.13047
1998-08-10,1762.06904,2741.70031,9049.72061,2403.353,6954.85249,25.19162,0.8698,28.74449,1.13279
1998-08-11,1739.74642,2707.15066,8820.66368,2373.01911,6778.541,25.51313,0.89192,29.11191,1.16165
1998-08-12,1757.95134,2735.68467,9005.65491,2397.97746,6920.39661,25.24832,0.87332,28.81041,1.13748
1998-08-13,1753.55119,2728.94316,8960.30452,2392.04056,6885.38745,25.31457,0.87782,28.88634,1.14337
1998-08-14,1744.44071,2714.91129,8867.20116,2379.7031,6813.6262,25.44875,0.88705,29.03991,1.15542
1998-08-15,1748.83067,2721.85813,8911.63236,2385.76234,6847.5956,25.38768,0.88271,28.97059,1.1498
1998-08-16,1761.61961,2741.95562,9042.2797,2403.32785,6947.69395,25.20427,0.86987,28.76191,1.13313
1998-08-17,1777.25531,2766.49476,9203.15573,2424.78336,7070.99838,24.98274,0.8545,28.50974,1.11315
1998-08-18,1809.42274,2816.80109,9536.87213,2468.81477,7327.04296,24.53244,0.82362,27.99659,1.07298
1998-08-19,1806.69541,2812.64937,9507.732,2465.15136,7304.50901,24.57253,0.82623,28.04262,1.07641
1998-08-20,1793.9227,2792.93002,9373.39508,2447.82553,7201.04813,24.74874,0.83801,28.2442,1.09178
1998-08-21,1778.49643,2769.08424,9212.33403,2426.88161,7077.05239,24.96398,0.85251,28.49035,1.11071
1998-08-22,1779.88623,2771.33533,9226.32403,2428.83185,7087.66682,24.94767,0.85131,28.47201,1.10918
1998-08-23,1781.94564,2774.63353,9247.29174,2431.69866,7103.63452,24.92198,0.84948,28.44297,1.10681
1998-08-24,1784.67297,2778.97763,9275.2502,2435.48021,7124.96303,24.88697,0.84702,28.40331,1.10363
1998-08-25,1794.69496,2794.76383,9379.62841,2449.26784,7204.86696,24.74959,0.83759,28.24707,1.09138
1998-08-26,1788.27709,2784.89723,9312.39137,2440.58777,7153.02512,24.84094,0.84369,28.35171,1.09937
1998-08-27,1717.5538,2675.03605,8576.63712,2344.23677,6587.45306,25.825,0.91046,29.4757,1.18643
1998-08-28,1665.73032,2594.56091,8059.46365,2273.65094,6189.87639,26.60736,0.96551,30.36943,1.25824
1998-08-29,1618.07436,2520.55752,7598.63444,2208.74111,5835.62404,27.37192,1.02089,31.24289,1.33046
1998-08-30,1572.30894,2449.48532,7169.09687,2146.40391,5505.44263,28.14957,1.07877,32.13133,1.40597
1998-08-31,1542.85167,2403.7778,6900.57766,2106.30363,5298.98844,28.6809,1.11937,32.73854,1.45894
1998-09-01,1589.01558,2475.9242,7314.04084,2169.46363,5616.19607,27.82484,1.05244,31.76227,1.37179
1998-09-02,1584.05638,2468.30297,7268.21131,2162.75815,5580.86291,27.91506,1.05916,31.86566,1.38059
1998-09-03,1548.39671,2412.93448,6941.3378,2114.19182,5329.60756,28.54582,1.10693,32.58645,1.44292
1998-09-04,1543.95808,2406.1168,6901.34952,2108.19232,5298.77427,28.63118,1.11344,32.68429,1.45145
1998-09-05,1553.82987,2421.66515,6989.78558,2121.77274,5366.45887,28.45088,1.09932,32.47913,1.43309
1998-09-06,1582.23941,2466.14732,7245.80086,2160.69266,5562.7446,27.93297,1.05919,31.88872,1.38085
1998-09-07,1611.94291,2512.65509,7518.2946,2201.38495,5771.6601,27.4108,1.01949,31.29341,1.32916
1998-09-08,1620.52226,2526.18779,7598.45784,2213.19955,5832.98134,27.26766,1.00874,31.13058,1.31521
1998-09-09,1589.17331,2477.51023,7304.80018,2170.50279,5607.28922,27.79751,1.04785,31.73621,1.36626
1998-09-10,1519.49623,2369.14175,6664.97265,2075.49561,5115.79895,29.01789,1.13976,33.13049,1.48618
1998-09-11,1562.473,2436.36719,7042.49904,2134.33181,5405.2944,28.19915,1.07534,32.19661,1.40226
1998-09-12,1583.65298,2469.58763,7233.79255,2163.38317,5551.85932,27.81917,1.04626,31.76354,1.3644
1998-09-13,1600.44113,2495.95576,7387.48356,2186.43267,5669.5633,27.52662,1.02416,31.43024,1.33564
1998-09-14,1607.60729,2507.27711,7453.70226,2196.31196,5720.18614,27.40621,1.0151,31.29329,1.32388
1998-09-15,1606.08749,2504.98478,7439.2661,2194.28366,5709.00032,27.4357,1.01719,31.32726,1.32663
1998-09-16,1622.4062,2530.62613,7590.75861,2216.69504,5825.0005,27.1593,0.9966,31.01236,1.29983
1998-09-17,1571.04801,2450.7471,7110.73716,2146.66508,5456.32467,28.02095,1.05974,31.99709,1.38226
1998-09-18,1581.74508,2467.60449,7207.79249,2161.38631,5530.57238,27.83272,1.04541,31.78281,1.36362
1998-09-19,1581.31338,2467.00507,7203.51293,2160.84171,5527.18911,27.84396,1.04615,31.79593,1.36462
1998-09-20,1580.71471,2466.14522,7197.7147,2160.06921,5522.64039,27.85814,1.04712,31.81242,1.36591
1998-09-21,1580.28396,2465.547,7193.44594,2159.52566,5519.26566,27.86938,1.04787,31.82554,1.36691
1998-09-22,1590.51839,2481.68363,7286.82947,2173.61532,5590.68993,27.69146,1.03439,31.62302,1.34938
1998-09-23,1649.27104,2573.58942,7825.75656,2254.05084,6003.85732,26.67042,0.95802,30.4579,1.24982
1998-09-24,1604.80901,2504.42841,7404.29976,2193.41948,5680.2122,27.39146,1.00973,31.28212,1.31735
1998-09-25,1599.04171,2495.54239,7350.94983,2185.60726,5639.13116,27.49312,1.01713,31.39864,1.32704
1998-09-26,1602.18168,2500.53801,7379.57192,2189.95751,5660.96012,27.44262,1.0133,31.34132,1.32207
1998-09-27,1609.7667,2512.52593,7449.50614,2200.41729,5714.40484,27.31567,1.00382,31.1969,1.30976
1998-09-28,1612.93648,2517.56882,7478.56488,2204.80893,5736.56564,27.26555,1.00004,31.14001,1.30485
1998-09-29,1610.38179,2513.66637,7454.49843,2201.36897,5717.98958,27.31274,1.0034,31.19422,1.30926
1998-09-30,1555.49702,2428.23083,6946.78614,2126.48658,5328.22764,28.24674,1.07191,32.26182,1.39873
1998-10-01,1490.98631,2327.77201,6371.23546,2038.44683,4886.45377,29.41995,1.16085,33.60277,1.51487
1998-10-02,1502.6545,2346.15612,6471.1798,2054.50218,4962.89674,29.19238,1.14278,33.34357,1.49136
1998-10-03,1496.36419,2336.44999,6416.93339,2045.97274,4921.15008,29.31789,1.1525,33.48741,1.50408
1998-10-04,1483.52544,2316.54639,6306.90913,2028.5065,4836.59368,29.5724,1.1724,33.77872,1.53011
1998-10-05,1476.89173,2306.30466,6250.45738,2019.5079,4793.15824,29.70793,1.18304,33.93404,1.54404
1998-10-06,1475.97645,2304.94564,6242.41485,2018.29951,4786.90327,29.73023,1.18471,33.95982,1.54624
1998-10-07,1434.07138,2239.70513,5888.36085,1961.1199,4515.15269,30.57655,1.25204,34.92743,1.63421
1998-10-08,1407.91238,2199.01701,5673.77993,1925.44899,4350.41253,31.13696,1.29782,35.56836,1.69403
1998-10-09,1458.80586,2278.7148,6084.42966,1995.17797,4665.03652,30.01351,1.20405,34.28602,1.57173
1998-10-10,1476.29739,2306.21494,6230.62883,2019.20979,4776.91292,29.65614,1.17526,33.87858,1.53423
1998-10-11,1490.7765,2329.00669,6353.1064,2039.12005,4870.60035,29.36785,1.1523,33.54999,1.50432
1998-10-12,1496.16343,2337.54256,6398.9881,2046.56213,4905.62589,29.26495,1.14412,33.43296,1.49369
1998-10-13,1488.81048,2326.17695,6336.0676,2036.57963,4857.23758,29.41199,1.15551,33.60145,1.5086
1998-10-14,1511.36367,2361.60511,6528.37933,2067.54744,5004.42721,28.9688,1.12058,33.09596,1.46307
1998-10-15,1556.46475,2432.29706,6918.51305,2129.38011,5303.21361,28.10633,1.05375,32.11153,1.3759
1998-10-16,1567.03578,2448.98525,7012.7016,2143.94574,5375.19167,27.91803,1.03953,31.89706,1.35739
1998-10-17,1572.92214,2458.31384,7065.36806,2152.0786,5415.39129,27.81619,1.03185,31.7812,1.3474
1998-10-18,1577.19286,2465.0963,7103.59234,2157.98799,5444.54717,27.74392,1.0264,31.69905,1.34031
1998-10-19,1583.10507,2474.46673,7156.8312,2166.15726,5485.18121,27.64292,1.01883,31.58415,1.33047
1998-10-20,1596.53116,2495.63331,7278.4979,2184.63934,5578.19034,27.41091,1.00163,31.31975,1.30807
1998-10-21,1612.82931,2521.29875,7427.41607,2207.05701,5692.06852,27.13344,0.98126,31.00342,1.28153
1998-10-22,1617.49304,2528.70381,7470.24288,2213.50944,5724.73511,27.05813,0.97572,30.91779,1.27433
1998-10-23,1603.47676,2506.94684,7340.88623,2194.42407,5625.39575,27.29531,0.99273,31.18936,1.2966
1998-10-24,1606.74088,2512.14658,7370.54534,2198.95035,5647.99449,27.2431,0.98884,31.13006,1.29155
1998-10-25,1611.48159,2519.67388,7413.91782,2205.50913,5681.07589,27.16587,0.98315,31.04224,1.28414
1998-10-26,1614.86043,2525.05577,7444.78605,2210.19416,5704.59718,27.11223,0.97917,30.98131,1.27898
1998-10-27,1616.94361,2528.39823,7463.68843,2213.09765,5718.96644,27.08073,0.97681,30.94563,1.27591
1998-10-28,1619.62736,2532.68544,7488.19175,2216.82681,5737.61928,27.0392,0.97372,30.8985,1.27191
1998-10-29,1641.1081,2566.47729,7687.18029,2246.35152,5889.81644,26.68295,0.94797,30.49213,1.23833
1998-10-30,1665.48542,2604.80896,7915.95202,2279.84744,6064.81234,26.28888,0.91988,30.04254,1.20169
1998-10-31,1671.98687,2615.11782,7977.73566,2288.83347,6111.95302,26.18919,0.91281,29.92911,1.1925
1998-11-01,1676.98927,2623.063,8025.34085,2295.75584,6148.25602,26.1139,0.90748,29.84348,1.18557
1998-11-02,1683.41582,2633.25475,8086.83502,2304.63945,6195.17156,26.01667,0.90063,29.73283,1.17667
1998-11-03,1692.52498,2647.67199,8174.51082,2317.21371,6262.10192,25.87844,0.89098,29.57542,1.1641
1998-11-04,1714.84043,2682.79096,8390.4813,2347.89442,6427.24975,25.53936,0.86755,29.18861,1.13354
1998-11-05,1724.62656,2698.27669,8486.43667,2361.40098,6500.50237,25.39607,0.85773,29.02541,1.12076
1998-11-06,1739.22586,2721.315,8630.43492,2381.51163,6610.5196,25.18334,0.84328,28.78292,1.10193
1998-11-07,1742.93092,2727.21955,8666.94798,2386.65088,6638.33215,25.13279,0.83982,28.72548,1.09743
1998-11-08,1745.99334,2732.111,8697.09481,2390.90578,6661.2779,25.09181,0.837,28.67895,1.09377
1998-11-09,1747.33842,2734.30187,8710.09405,2392.80022,6671.10933,25.07578,0.83585,28.6609,1.09229
1998-11-10,1740.45169,2723.65581,8641.31898,2383.45008,6618.24588,25.17751,0.84256,28.77757,1.10108
1998-11-11,1722.81035,2696.2213,8466.29727,2359.39756,6483.95,25.4352,0.85972,29.07266,1.12356
1998-11-12,1732.70441,2711.88225,8563.72857,2373.05605,6558.31452,25.29161,0.84994,28.9091,1.11081
1998-11-13,1740.67867,2724.52318,8642.6296,2384.07562,6618.50752,25.17786,0.84221,28.77958,1.10075
1998-11-14,1738.81718,2721.69616,8623.74828,2381.57921,6603.92286,25.2081,0.84416,28.81443,1.10331
1998-11-15,1735.40061,2716.44523,8589.53096,2376.95915,6577.57951,25.26086,0.84761,28.87504,1.10785
1998-11-16,1733.54006,2713.61881,8570.71821,2374.46352,6563.04868,25.29128,0.84957,28.91009,1.11043
1998-11-17,1741.4681,2726.18899,8649.18513,2385.42075,6622.90419,25.17826,0.8419,28.78141,1.10044
1998-11-18,1748.7835,2737.79396,8721.88038,2395.53527,6678.34673,25.07519,0.83493,28.66406,1.09137
1998-11-19,1773.64214,2776.93218,8970.30454,2429.72301,6868.24381,24.72077,0.81125,28.25961,1.06047
1998-11-20,1800.56584,2819.3126,9243.13948,2466.74534,7076.80886,24.34747,0.78667,27.83356,1.02839
1998-11-21,1823.53374,2855.49795,9479.40719,2498.3476,7257.36886,24.03891,0.76666,27.48147,1.00228
1998-11-22,1844.64279,2888.77378,9699.30702,2527.40368,7425.38735,23.76269,0.74897,27.16634,0.9792
1998-11-23,1855.81966,2906.47085,9817.08517,2542.83637,7515.25692,23.62101,0.73996,27.0049,0.96747
1998-11-24,1844.29902,2888.59254,9695.25022,2527.15221,7421.73684,23.77012,0.74924,27.17583,0.97963
1998-11-25,1851.96989,2900.76833,9775.93458,2537.76235,7483.25345,23.67376,0.74309,27.06612,0.97163
1998-11-26,1859.4234,2912.6021,9854.64309,2548.07386,7543.25819,23.58099,0.7372,26.9605,0.96395
1998-11-27,1866.33202,2923.57633,9927.83796,2557.63462,7599.04986,23.49595,0.73182,26.86369,0.95694
1998-11-28,1851.8631,2901.08625,9774.0112,2537.91428,7481.03657,23.68054,0.74324,27.07522,0.97192
1998-11-29,1820.66924,2852.42917,9445.06507,2495.29349,7228.9362,24.08168,0.76835,27.53444,1.0048
1998-11-30,1806.19447,2829.92374,9294.9618,2475.56084,7113.79397,24.27577,0.78066,27.75685,1.02093
1998-12-01,1811.79744,2838.83595,9352.49595,2483.32224,7157.6269,24.20327,0.77593,27.67434,1.01477
1998-12-02,1800.03057,2820.56203,9231.0789,2467.29492,7064.46119,24.36297,0.7861,27.85742,1.0281
1998-12-03,1767.78879,2770.24907,8900.75455,2423.22894,6811.35424,24.80149,0.81432,28.35945,1.06506
1998-12-04,1810.00953,2836.65953,9326.59681,2481.2557,7136.86914,24.21063,0.77545,27.68459,1.01427
1998-12-05,1818.30171,2849.82252,9412.20314,2492.72557,7202.1254,24.10189,0.76842,27.56073,1.00511
1998-12-06,1825.45693,2861.19114,9486.34482,2502.62975,7258.62534,24.00931,0.76245,27.45531,0.99733
1998-12-07,1828.95822,2866.78709,9522.49272,2507.49604,7286.12128,23.96588,0.75962,27.40596,0.99366
1998-12-08,1813.61553,2842.91301,9362.93372,2486.56889,7163.7716,24.16897,0.77243,27.63869,1.01045
1998-12-09,1813.59798,2842.97052,9362.37627,2486.59692,7163.21644,24.17198,0.77256,27.64239,1.01064
1998-12-10,1776.10249,2784.41341,8975.77243,2435.32225,6867.09061,24.67332,0.80454,28.21635,1.05252
1998-12-11,1770.48141,2775.72128,8918.85032,2427.68895,6823.36616,24.75384,0.80973,28.30879,1.05933
1998-12-12,1758.95661,2757.81256,8802.88704,2411.98435,6734.41651,24.91705,0.82034,28.49592,1.07325
1998-12-13,1741.12282,2730.0264,8624.63663,2387.63687,6597.79675,25.17163,0.83703,28.7876,1.09513
1998-12-14,1730.03028,2712.78966,8514.88472,2372.52193,6513.61428,25.33411,0.84777,28.9739,1.10922
1998-12-15,1769.50217,2774.92436,8904.11158,2426.79988,6811.01577,24.75738,0.8091,28.31509,1.05868
1998-12-16,1774.75194,2783.28471,8956.90297,2434.07824,6851.21044,24.68623,0.80438,28.2341,1.05254
1998-12-17,1801.50772,2825.47215,9227.56187,2470.91327,7057.90603,24.31548,0.78015,27.81076,1.02089
1998-12-18,1813.82157,2844.98165,9354.09973,2487.92345,7154.39823,24.15096,0.76953,27.62315,1.00703
1998-12-19,1825.59636,2863.64545,9475.92637,2504.19387,7247.28374,23.99587,0.75959,27.44633,0.99406
1998-12-20,1837.0255,2881.76703,9594.93707,2519.99015,7338.01158,23.84735,0.75012,27.27702,0.98171
1998-12-21,1846.17239,2896.29355,9690.73746,2532.64693,7411.00828,23.73047,0.74271,27.14383,0.97204
1998-12-22,1849.67387,2901.89552,9727.27513,2537.51716,7438.78458,23.68792,0.73998,27.09546,0.9685
1998-12-23,1886.89088,2960.53482,10119.45311,2588.7279,7738.31252,23.21256,0.71022,26.55242,0.9296
1998-12-24,1890.66952,2966.57725,10159.77698,2593.98189,7768.97125,23.16842,0.70746,26.50223,0.92601
1998-12-25,1890.18726,2965.90948,10154.21357,2593.37469,7764.57725,23.17688,0.70792,26.51214,0.92662
1998-12-26,1889.24765,2964.52487,10143.74132,2592.1401,7756.42859,23.19095,0.70872,26.52848,0.92769
1998-12-27,1888.412,2963.30284,10134.38715,2591.04828,7749.13551,23.20377,0.70945,26.54338,0.92865
1998-12-28,1887.82578,2962.47189,10127.71053,2590.29831,7743.8907,23.21355,0.70999,26.55481,0.92938
1998-12-29,1904.86505,2989.42981,10311.02994,2613.81252,7883.71937,23.00563,0.69721,26.31755,0.91269
1998-12-30,1892.92818,2970.86656,10181.74745,2597.5379,7784.60609,23.1527,0.70605,26.48624,0.9243
1998-12-31,1886.35654,2960.68595,10110.77269,2588.6019,7730.13414,23.2362,0.71107,26.58211,0.93089
1999-01-01,1882.55092,2954.81965,10069.55884,2583.4451,7698.45881,23.28623,0.71406,26.63963,0.93483
1999-01-02,1879.60208,2950.29038,10037.5982,2579.45922,7673.86942,23.32569,0.71642,26.68504,0.93793
1999-01-03,1877.32323,2946.80823,10012.85438,2576.38992,7654.80487,23.35682,0.71826,26.72091,0.94037
1999-01-04,1875.57721,2944.15943,9993.82588,2574.0499,7640.11451,23.38133,0.71971,26.7492,0.94228
1999-01-05,1902.61564,2986.84062,10282.55911,2611.30353,7860.47755,23.04589,0.69899,26.36609,0.9152
1999-01-06,1955.19684,3069.65928,10851.72606,2683.6379,8295.14627,22.41036,0.66038,25.63972,0.8647
1999-01-07,1962.55639,3081.37564,10933.44765,2693.83887,8357.35394,22.32821,0.65548,25.54613,0.85831
1999-01-08,1990.26311,3125.12562,11242.79238,2732.02165,8593.41052,22.01456,0.63701,25.18789,0.83416
1999-01-09,1986.78635,3119.77414,11203.13147,2727.3154,8562.91889,22.05558,0.63933,25.23509,0.83721
1999-01-10,1981.38546,3111.4186,11141.97054,2719.97836,8515.96738,22.11797,0.64289,25.30678,0.8419
1999-01-11,1974.9408,3101.43399,11069.31691,2711.21473,8460.21733,22.19228,0.64715,25.39212,0.8475
1999-01-12,1935.45665,3039.666,10627.27238,2657.15629,8121.97673,22.63759,0.67307,25.90222,0.88148
1999-01-13,1902.40451,2987.97866,10264.76873,2611.91519,7844.57639,23.0259,0.6961,26.3471,0.91168
1999-01-14,1869.89443,2937.13522,9914.3949,2567.41384,7576.47047,23.42113,0.71993,26.79991,0.94294
1999-01-15,1933.60478,3037.48386,10590.86346,2655.05883,8092.99575,22.62433,0.67089,25.88891,0.87875
1999-01-16,1936.56116,3042.23471,10622.94368,2659.18381,8117.34036,22.59219,0.66893,25.8524,0.8762
1999-01-17,1939.06171,3046.2657,10650.04757,2662.68035,8137.88801,22.56547,0.66729,25.82209,0.87407
1999-01-18,1941.39282,3050.02905,10675.32244,2665.94376,8157.03949,22.54076,0.66577,25.79407,0.8721
1999-01-19,1944.51845,3055.04846,10709.42625,2670.30266,8182.92505,22.50679,0.66371,25.75547,0.86942
1999-01-20,1957.76361,3076.07052,10855.76707,2688.62181,8294.40257,22.35507,0.65471,25.58238,0.85766
1999-01-21,1919.48151,3016.155,10431.80827,2636.19194,7970.0968,22.79366,0.68034,26.08487,0.89128
1999-01-22,1904.9375,2993.48158,10273.93459,2616.32805,7849.19674,22.96827,0.69071,26.28516,0.9049
1999-01-23,1907.97011,2998.35346,10306.35115,2620.55833,7873.79653,22.93422,0.6886,26.24646,0.90216
1999-01-24,1915.00476,3009.56463,10382.39008,2630.31607,7931.64367,22.85181,0.68359,26.15256,0.89562
1999-01-25,1923.53091,3023.13887,10474.99799,2642.13434,8002.11682,22.7521,0.67757,26.0389,0.88776
1999-01-26,1953.47025,3070.44146,10801.71956,2683.41078,8251.31544,22.39955,0.65651,25.63606,0.86021
1999-01-27,1951.48725,3067.42114,10779.3804,2680.74594,8234.09531,22.42487,0.65794,25.66528,0.8621
1999-01-28,2000.70188,3145.05541,11323.93313,2748.52128,8649.62187,21.86059,0.62477,25.02015,0.81869
1999-01-29,2033.09912,3196.24358,11691.39358,2793.18765,8929.87373,21.50803,0.60457,24.61726,0.79225
1999-01-30,2032.20819,3194.93905,11680.66285,2792.02249,8921.516,21.52,0.60519,24.63118,0.79308
1999-01-31,2031.19008,3193.43521,11668.47699,2790.68286,8912.04671,21.53333,0.60588,24.64666,0.79401
1999-02-01,2030.03424,3191.71491,11654.71679,2789.1541,8901.37474,21.54814,0.60666,24.66383,0.79504
1999-02-02,2002.23979,3148.23318,11335.97643,2751.09994,8657.57139,21.84491,0.62332,25.00402,0.81691
1999-02-03,2020.16509,3176.65068,11539.46664,2775.87204,8812.60047,21.65099,0.6122,24.78261,0.80237
1999-02-04,1991.79196,3132.2534,11215.7378,2737.01919,8565.00918,21.95681,0.62944,25.13317,0.825
1999-02-05,1976.45022,3108.31489,11043.16692,2716.05247,8432.91995,22.12786,0.6392,25.32941,0.83781
1999-02-06,1980.46773,3114.75293,11087.79457,2721.647,8466.80528,22.0853,0.63668,25.28098,0.83453
1999-02-07,1985.95806,3123.52635,11149.13231,2729.27691,8513.41949,22.02635,0.63323,25.21385,0.83003
1999-02-08,1990.13972,3130.22541,11195.82634,2735.09855,8548.87641,21.98237,0.63064,25.16379,0.82666
1999-02-09,1937.55493,3047.78128,10604.94593,2662.99208,8097.26,22.56457,0.66399,25.83088,0.87042
1999-02-10,1946.98993,3062.80818,10708.45422,2676.07348,8175.99823,22.45661,0.65758,25.70777,0.86205
1999-02-11,1997.7487,3142.93469,11267.67354,2746.00993,8602.52429,21.87238,0.62331,25.03965,0.81717
1999-02-12,1966.98616,3094.75991,10921.13346,2703.86145,8337.58834,22.21078,0.64255,25.42759,0.84242
1999-02-13,1972.22498,3103.13713,10979.17475,2711.14531,8381.68286,22.15385,0.6392,25.36274,0.83805
1999-02-14,1984.9175,3123.31982,11120.90389,2728.72314,8489.53952,22.01293,0.63101,25.20193,0.82735
1999-02-15,1997.45568,3143.26105,11261.81064,2746.08983,8596.76176,21.87553,0.62308,25.04513,0.81699
1999-02-16,2002.84884,3151.88544,11322.50475,2753.58875,8642.86835,21.81861,0.61979,24.98029,0.81269
1999-02-17,1968.38634,3097.88229,10933.40266,2706.34948,8345.47528,22.19552,0.64115,25.41236,0.84074
1999-02-18,1989.5301,3131.39506,11168.88912,2735.56508,8524.84217,21.95853,0.62741,25.14161,0.82275
1999-02-19,2017.85964,3176.23641,11487.6708,2774.67256,8767.74725,21.64719,0.60956,24.78573,0.79939
1999-02-20,2042.18149,3214.76858,11765.26381,2808.26828,8979.20657,21.38764,0.5949,24.48914,0.78019
1999-02-21,2063.54468,3248.64233,12012.0457,2837.79535,9167.14265,21.16532,0.58248,24.23513,0.76394
1999-02-22,2080.04774,3274.85782,12204.73001,2860.63424,9313.79654,20.99753,0.57319,24.04352,0.7518
1999-02-23,2092.19479,3294.19872,12347.5876,2877.47231,9422.44869,20.87684,0.56655,23.9058,0.74312
1999-02-24,2068.27954,3256.75852,12065.67224,2844.71274,9206.95292,21.11718,0.57955,24.18147,0.7602
1999-02-25,2038.44473,3210.00599,11718.04383,2803.81639,8941.30685,21.4234,0.59631,24.53263,0.78221
1999-02-26,2042.36734,3216.30433,11762.85008,2809.28623,8975.29443,21.3845,0.59409,24.48836,0.77932
1999-02-27,2044.93618,3220.45756,11792.04833,2812.88573,8997.39366,21.36001,0.59268,24.46056,0.77748
1999-02-28,2046.8922,3223.64166,11814.18015,2815.6399,9014.10787,21.34201,0.59163,24.44018,0.77612
1999-03-01,2048.15728,3225.73378,11828.32773,2817.44109,9024.73571,21.33128,0.59098,24.42812,0.77529
1999-03-02,2033.85025,3203.38972,11663.27819,2797.87661,8898.49418,21.48214,0.59929,24.6013,0.78622
1999-03-03,2036.85871,3208.23993,11697.43624,2802.08357,8924.37034,21.4527,0.5976,24.56785,0.78401
1999-03-04,2082.87092,3280.9972,12226.83465,2865.55607,9327.79505,20.96926,0.57062,24.01486,0.74865
1999-03-05,2125.34674,3348.19073,12726.43574,2924.16725,9708.45539,20.54279,0.54736,23.52706,0.71818
1999-03-06,2127.90049,3352.3253,12756.61733,2927.7492,9731.28701,20.52033,0.54612,23.50157,0.71656
